red_4_month,red_5_month,red_6_month,red_8_month,red_9_month,id,elevation_contour,district_name,soil_name,productivity
0.051000000000000004,0.122,0.135,0.058,0.05,10172,1386,25,56,6.4
0.084,0.128,,0.040499999999999994,0.041,10173,1386,25,56,6.4
0.009000000000000001,0.015,0.012,0.017,0.019,10230,1040,25,45,2.6
0.017,0.032,,0.012,0.011,10245,1535,25,15,7.6
-0.001,0.011,0.017,0.008,0.009000000000000001,10246,1535,25,15,7.6
0.008,0.019,0.022,0.011,0.008,10247,1535,25,15,7.6
0.013000000000000001,0.02,,0.006,0.007,10248,1535,25,15,7.6
0.105,0.20500000000000002,,0.083,0.083,10253,1432,25,56,6.4
,0.096,0.10300000000000001,0.057,0.068,10254,1432,25,56,6.4
0.052000000000000005,0.129,0.14300000000000002,0.07100000000000001,0.059000000000000004,10255,1432,25,56,6.4
0.081,0.126,,0.04,0.045,10256,1432,25,56,6.4
0.13,0.342,0.361,0.117,0.105,10257,1460,25,15,6.4
0.029,0.051000000000000004,0.084,0.057,0.029,10296,1210,25,15,7.4
0.23,0.453,0.462,0.222,0.17300000000000001,10329,1218,25,15,7.4
0.013000000000000001,0.026000000000000002,,0.009000000000000001,0.008,10334,1551,25,15,7.6
-0.001,0.011,0.019,0.008,0.01,10335,1551,25,15,7.6
0.005,0.02,0.021,0.009000000000000001,0.007,10336,1551,25,15,7.6
0.01,0.019,,0.0055,0.006,10337,1551,25,15,7.6
0.029,0.07100000000000001,,0.036000000000000004,0.023,10360,1636,25,15,7.6
-0.003,0.02,0.042,0.016,0.021,10361,1636,25,15,7.6
0.012,0.02,0.051000000000000004,0.024,0.019,10362,1636,25,15,7.6
0.019,0.056,,0.014499999999999999,0.017,10363,1636,25,15,7.6
0.046,0.214,0.277,0.112,0.085,10366,1730,25,15,9.3
0.101,0.185,,0.09,0.063,10388,1623,25,15,7.6
-0.008,0.073,0.101,0.051000000000000004,0.061,10389,1623,25,15,7.6
0.029,0.128,0.133,0.068,0.048,10390,1623,25,15,7.6
0.06,0.126,,0.032,0.034,10391,1623,25,15,7.6
0.04,0.121,0.126,0.07100000000000001,0.051000000000000004,10400,1236,25,15,7.4
0.001,0.003,0.003,0.002,0.002,10405,1103,16,0,3.4
0.07,0.21,0.275,0.10200000000000001,0.081,10424,1702,25,15,13.6
0.08600000000000001,0.23600000000000002,0.456,0.184,0.113,10476,1227,25,15,8.6
0.192,0.34400000000000003,,0.045,0.14300000000000002,10481,1303,25,15,7.1
0.121,0.17400000000000002,0.314,0.107,0.128,10482,1303,25,15,7.1
0.105,0.23,0.25,0.132,0.112,10483,1303,25,15,7.1
0.17300000000000001,0.23600000000000002,,0.0935,0.09,10484,1303,25,15,7.1
0.083,0.153,,0.052000000000000005,0.054,10535,1758,25,15,13.6
,0.059000000000000004,0.091,0.038,0.048,10536,1758,25,15,13.6
0.029,0.083,0.10400000000000001,0.039,0.034,10537,1758,25,15,13.6
0.029,0.09,,0.028499999999999998,0.029,10538,1758,25,15,13.6
0.077,0.147,,0.058,0.058,10561,1739,25,15,8.4
-0.006,0.05,0.063,0.041,0.053,10562,1739,25,15,8.4
0.03,0.089,0.10400000000000001,0.037,0.033,10563,1739,25,15,8.4
0.048,0.08700000000000001,,0.028,0.038,10564,1739,25,15,8.4
0.044,0.08700000000000001,0.128,0.078,0.063,10592,2612,2,23,4.0
0.042,0.126,0.20800000000000002,0.11900000000000001,0.079,10628,2555,2,24,3.2
0.298,0.54,,0.271,0.221,10641,1760,25,15,13.6
,0.213,0.355,0.152,0.189,10642,1760,25,15,13.6
0.085,0.308,0.357,0.193,0.15,10643,1760,25,15,13.6
0.168,0.327,,0.1265,0.132,10644,1760,25,15,13.6
0.021,0.052000000000000005,0.06,0.023,0.019,10653,1314,25,15,7.1
0.125,,,0.203,0.164,10656,1618,25,15,8.4
,0.13,0.167,0.058,0.05,10664,1262,25,15,8.6
0.023,0.101,0.121,0.043000000000000003,0.034,10682,1803,25,15,13.6
0.029,0.098,0.111,0.047,0.037,10698,1681,25,15,13.8
0.041,0.371,0.37,0.19,0.151,10713,1868,25,15,14.3
0.004,0.013000000000000001,0.007,0.009000000000000001,0.006,10719,1050,25,45,2.5
0.015,0.047,0.058,0.028,0.023,10729,1301,25,15,7.1
0.081,0.199,0.218,0.063,0.062,10737,1277,25,15,8.6
0.002,0.008,0.007,0.003,0.003,10745,1332,25,15,7.1
0.154,0.417,0.444,0.17,0.149,10764,1357,25,15,7.1
0.126,0.28,0.296,0.078,0.079,10777,1294,25,15,8.6
0.043000000000000003,0.213,0.244,0.10300000000000001,0.07200000000000001,10790,1796,25,15,13.6
0.08,0.182,0.167,0.145,0.129,10799,1158,16,56,6.1
,,0.083,,0.03,10800,1380,25,15,14.0
0.047,0.099,0.099,0.031,0.031,10805,1325,25,15,8.6
0.095,0.257,0.327,0.123,0.105,10810,1349,25,15,8.6
0.068,0.154,0.185,0.1,0.066,10817,1346,25,15,8.6
0.194,0.49,0.555,0.132,0.137,10819,1454,25,15,14.0
0.047,0.17400000000000002,0.34700000000000003,0.114,0.085,10821,1492,25,15,7.1
,,0.014,,0.011,10825,1173,16,56,6.1
0.192,0.452,0.487,0.156,0.16,10842,1409,25,15,14.0
0.026000000000000002,0.077,0.092,0.039,0.028,10856,1400,25,15,14.0
0.012,0.11,0.151,0.054,0.04,10861,2232,25,17,5.0
0.129,0.383,,0.12,0.088,10875,1153,25,56,5.1
0.113,0.12,0.28500000000000003,0.077,0.08700000000000001,10876,1153,25,56,5.1
0.083,0.185,0.28200000000000003,0.109,0.08600000000000001,10877,1153,25,56,5.1
0.097,0.242,,0.069,0.059000000000000004,10878,1153,25,56,5.1
0.001,0.05,0.063,0.022,0.018000000000000002,10885,1902,25,15,12.6
,,0.122,,0.033,10887,1508,25,15,14.0
0.001,,,0.003,,10909,1072,25,45,4.6
0.04,0.109,0.115,0.051000000000000004,0.05,10921,1328,25,15,8.6
0.013000000000000001,0.191,0.195,0.107,0.08,10941,1766,25,15,14.3
0.008,,0.026000000000000002,0.019,0.014,11046,2044,26,28,5.3102
0.158,0.395,0.417,0.113,0.135,11197,1595,25,15,7.5
0.013000000000000001,,0.186,,0.066,11206,2078,26,28,5.3102
,0.244,0.29,0.113,0.09,11269,1861,25,16,12.6
0.169,0.33,,0.188,0.165,11295,1895,25,16,12.5
,0.157,0.31,0.10400000000000001,0.139,11296,1895,25,16,12.5
0.035,0.212,0.232,0.132,0.10300000000000001,11297,1895,25,16,12.5
0.10300000000000001,0.218,,0.1,0.099,11298,1895,25,16,12.5
0.02,0.133,0.14300000000000002,0.09,0.05,11304,1890,25,16,6.9
0.108,0.25,0.405,0.228,0.156,11322,1975,2,27,10.26
0.049,0.13,0.148,0.045,0.037,11335,1444,25,15,6.5
0.014,0.029,,0.011,0.008,11340,1195,25,56,8.4
0.011,0.012,0.021,0.006,0.008,11341,1195,25,56,8.4
0.007,0.019,0.021,0.01,0.006,11342,1195,25,56,8.4
0.012,0.018000000000000002,,0.0055,0.006,11343,1195,25,56,8.4
0.047,,0.41000000000000003,0.281,0.16,11349,1694,26,36,7.766
0.0,0.044,0.049,0.01,0.016,11354,1829,25,16,12.5
0.03,0.14200000000000002,0.17300000000000001,0.054,0.053,11355,1485,25,15,8.5
,0.384,0.442,0.234,0.161,11356,1941,25,16,6.9
0.006,0.098,0.101,0.037,0.039,11357,1879,25,15,6.9
0.064,,0.155,0.1,0.07200000000000001,11359,1284,26,36,6.7
0.053,0.16,0.23900000000000002,0.111,0.076,11361,1798,2,16,11.6
0.035,0.151,0.176,0.075,0.053,11364,1534,25,15,8.5
0.083,0.2665,0.3305,0.13,0.10300000000000001,11367,1760,16,15,11.4
0.156,0.311,,0.145,0.11800000000000001,11369,1907,25,15,11.2
,0.14300000000000002,0.279,0.068,0.085,11370,1907,25,15,11.2
0.052000000000000005,0.17500000000000002,0.212,0.092,0.077,11371,1907,25,15,11.2
0.108,0.176,,0.07300000000000001,0.073,11372,1907,25,15,11.2
0.039,0.07200000000000001,0.082,0.029,0.023,11375,1219,25,15,3.4
0.197,0.529,,0.326,0.246,11377,1851,25,16,11.2
,0.20600000000000002,0.481,0.127,0.17500000000000002,11378,1851,25,16,11.2
0.05,0.321,0.366,0.23700000000000002,0.17300000000000001,11379,1851,25,16,11.2
0.133,0.341,,0.14600000000000002,0.131,11380,1851,25,16,11.2
,0.364,0.425,0.27,0.188,11384,1907,25,15,11.2
0.10400000000000001,0.249,,0.117,,11388,1407,25,15,8.5
0.011,0.024,,0.012,0.011,11390,1864,25,16,12.5
-0.001,0.012,0.023,0.008,0.01,11391,1864,25,16,12.5
0.004,0.017,0.017,0.009000000000000001,0.007,11392,1864,25,16,12.5
0.007,0.017,,0.006500000000000001,0.006,11393,1864,25,16,12.5
0.001,,0.038,,,11394,1851,25,16,12.5
0.021,0.276,0.338,0.128,0.091,11398,1946,25,15,3.6
0.036000000000000004,,0.105,,0.034,11406,1247,25,56,4.5
-0.01,0.154,0.161,0.099,0.046,11409,1890,25,16,12.5
0.031,0.186,0.229,0.113,0.08600000000000001,11416,1890,25,16,12.5
-0.002,0.127,0.125,0.063,0.054,11420,1893,25,16,12.5
0.077,,0.243,0.11900000000000001,0.10300000000000001,11421,1448,26,39,8.2
0.065,0.261,,0.159,0.147,11424,1890,25,16,12.5
,0.113,0.249,0.081,0.12,11425,1890,25,16,12.5
-0.009000000000000001,0.17400000000000002,0.184,0.03,0.08600000000000001,11426,1890,25,16,12.5
0.062,0.17400000000000002,,0.08499999999999999,0.082,11427,1890,25,16,12.5
0.001,0.101,0.10400000000000001,0.052000000000000005,0.044,11429,1868,25,16,12.5
0.089,0.233,0.265,0.10400000000000001,0.096,11430,1494,25,15,8.5
0.216,0.512,,0.328,0.358,11443,1914,25,16,12.5
,0.277,0.47600000000000003,0.191,0.261,11444,1914,25,16,12.5
,0.34800000000000003,0.332,0.19,0.17200000000000001,11445,1914,25,16,12.5
0.158,0.325,,0.15550000000000003,0.212,11446,1914,25,16,12.5
,0.058,,,0.017,11451,1139,25,56,2.8
0.029,0.029,0.047,0.015,0.019,11452,1139,25,56,2.8
0.018000000000000002,0.038,0.04,0.019,0.017,11453,1139,25,56,2.8
0.026000000000000002,0.033,,0.013000000000000001,0.012,11454,1139,25,56,2.8
,0.311,,,,11461,1872,25,16,3.6
0.019,0.094,0.112,0.042,0.04,11465,1925,25,16,12.5
,0.074,0.08,0.029,0.031,11471,1925,25,16,12.5
0.024,0.252,,0.159,0.121,11472,1956,25,16,3.6
,0.089,0.229,0.077,0.111,11473,1956,25,16,3.6
,0.152,0.169,0.11900000000000001,0.08600000000000001,11474,1956,25,16,3.6
0.043000000000000003,0.159,,0.0855,0.069,11475,1956,25,16,3.6
0.246,0.33,,0.202,0.17300000000000001,11480,1947,25,16,12.5
,0.154,0.28700000000000003,0.083,0.114,11481,1947,25,16,12.5
0.062,0.203,0.21,0.057,0.099,11482,1947,25,16,12.5
0.129,0.194,,0.088,0.105,11483,1947,25,16,12.5
0.008,0.135,0.146,0.056,0.06,11496,1950,25,16,12.5
0.025,,0.147,0.045,0.056,11501,1727,26,39,5.779
0.185,0.496,0.443,0.24,0.217,11502,1289,16,56,5.1
0.064,0.17500000000000002,0.28,0.161,0.1,11551,1818,2,59,2.5
,0.47700000000000004,0.491,0.319,0.23500000000000001,11560,1996,25,16,12.5
0.006,0.027,0.026000000000000002,0.016,0.013000000000000001,11561,1917,25,16,12.5
0.023,,0.147,0.049,0.059000000000000004,11570,1723,26,39,5.754
0.10300000000000001,,0.317,0.161,0.137,11579,1323,26,39,5.936
0.012,0.049,0.06,0.027,0.02,11596,1657,25,15,7.6
0.061,0.14,0.193,0.095,0.066,11601,1918,2,17,5.663
0.025,0.065,0.067,0.054,0.053,11622,1144,25,45,2.8
,,,,,11644,1573,16,15,6.1
,0.109,,,,11645,1573,16,15,6.1
,,,0.082,,11646,1573,16,15,6.1
,,,0.017,,11647,1573,16,15,6.1
0.043000000000000003,0.12,0.17200000000000001,0.08,0.055,11674,2091,16,17,4.0
0.034,0.077,0.098,0.028,0.028,11675,1539,25,15,5.5
0.034,0.084,0.116,0.059000000000000004,0.04,11679,1739,2,16,6.4
0.024,0.255,0.269,0.17,0.156,11680,2005,25,16,13.8
0.003,0.014,0.017,0.005,0.005,11688,1687,25,15,7.6
0.05,,0.168,0.066,0.055,11692,1549,25,15,5.5
,,0.191,0.085,0.06,11699,1700,25,15,3.4
0.066,0.151,0.178,0.07200000000000001,0.057,11714,1685,25,15,7.6
0.011,,0.013000000000000001,0.016,0.01,11719,666,26,50,3.88
0.056,,0.116,0.077,0.074,11720,670,26,50,3.88
0.0,,,0.056,,11725,1981,26,39,3.1
,0.441,0.41100000000000003,0.23900000000000002,0.197,11726,2104,25,16,12.4
0.003,0.011,0.011,0.006,0.004,11743,1193,25,56,2.8
0.133,,0.192,0.129,0.124,11751,672,26,50,3.88
0.036000000000000004,0.163,0.228,0.07,0.074,11756,1779,25,15,7.6
0.049,0.155,0.154,0.108,0.093,11759,1431,25,15,6.4
,,,,0.122,11764,1740,25,15,7.6
0.082,,0.381,0.231,0.15,11767,1472,26,36,7.274
0.20600000000000002,,,,0.11900000000000001,11768,1497,16,15,4.2
0.11,0.134,0.216,0.084,,11769,1497,16,15,4.2
,,0.187,,0.084,11770,1497,16,15,4.2
0.109,,,,0.074,11771,1497,16,15,4.2
0.009000000000000001,,0.281,0.112,0.113,11776,1922,26,39,3.1
0.051000000000000004,0.088,,0.034,0.035,11777,1386,25,15,5.2
0.016,0.04,0.079,0.019,0.027,11778,1386,25,15,5.2
0.025,0.057,0.06,0.023,0.022,11779,1386,25,15,5.2
0.037,0.056,,0.018000000000000002,0.018000000000000002,11780,1386,25,15,5.2
0.165,0.34700000000000003,0.371,0.231,0.181,11789,1410,25,16,4.7
0.014,0.037,0.05,0.018000000000000002,0.014,11794,1516,25,15,3.4
0.034,0.11900000000000001,0.185,0.138,0.078,11799,1976,2,17,11.6
0.004,0.20600000000000002,0.234,0.121,0.076,11802,1823,25,16,7.4
0.028,,0.52,0.161,0.20600000000000002,11804,1809,26,39,2.954
0.085,,0.257,0.106,0.106,11817,1524,26,36,7.954
,0.095,0.145,0.089,,11823,2042,2,17,11.6
0.155,0.516,,0.358,0.34800000000000003,11824,1731,25,15,10.8
,0.22,0.466,0.217,0.254,11825,1731,25,15,10.8
0.065,0.35100000000000003,0.387,0.28500000000000003,0.23,11826,1731,25,15,10.8
0.127,0.357,,0.2165,0.159,11827,1731,25,15,10.8
0.019,0.05,0.053,0.035,0.03,11834,1206,25,56,8.3
0.091,0.276,0.269,0.132,0.105,11836,1824,28,17,2.165
0.033,,0.436,0.109,0.169,11837,1820,26,18,5.4
0.065,,0.221,0.213,0.213,11838,675,26,50,3.3
0.158,,0.315,,,11839,675,26,50,3.3
0.04,,0.066,0.044,0.036000000000000004,11840,1208,26,36,6.7
0.033,0.078,0.092,0.06,0.039,11841,2005,2,27,1.5
,,,,0.024,11842,1578,16,15,7.0
0.048,,0.191,0.116,0.078,11845,1501,26,36,10.8
0.03,,0.059000000000000004,0.035,0.034,11847,693,26,50,3.0
0.041,0.08249999999999999,0.1165,0.035,0.03,11848,1824,16,15,7.1
,,0.369,,0.14,11854,1521,26,36,5.79
0.035,,0.233,0.057,0.091,11855,1702,26,18,7.4
0.05,,0.098,0.069,0.05,11856,688,26,50,3.5
0.187,,0.341,0.293,0.255,11857,662,26,42,3.88
0.012,,0.029,0.02,0.03,11858,685,26,50,3.5
0.026000000000000002,,0.025,0.014,0.013000000000000001,11859,701,26,50,8.4
0.066,,0.295,0.17,0.108,11860,1296,26,36,7.95
0.044,0.127,0.14300000000000002,0.08,0.064,11863,1629,25,15,24.3
0.022,0.06,0.069,0.038,0.031,11865,1643,28,16,4.3
-0.004,,0.001,0.042,0.041,11867,663,26,50,3.88
0.047,,0.077,0.061,0.064,11868,692,26,50,9.5
0.026000000000000002,,0.161,0.07,0.062,11894,1822,26,36,5.0
0.117,,0.163,0.114,0.09,11899,1175,26,36,4.6
0.049,,0.17200000000000001,0.076,0.067,11900,1703,26,18,5.474
0.029,0.076,0.10300000000000001,0.049,0.039,11902,1986,2,27,7.3
0.033,,0.07100000000000001,0.059000000000000004,0.044,11911,685,26,50,3.3
0.027,,0.038,0.027,0.021,11916,696,26,50,3.0
0.063,,0.514,0.28800000000000003,0.178,11931,1561,26,18,5.42
0.036000000000000004,,0.073,0.062,0.06,11933,868,26,6,4.9
0.085,0.251,0.28,0.14200000000000002,0.111,11966,1678,25,19,13.8
0.036000000000000004,,0.21,0.074,0.081,11969,1737,26,18,5.0
0.027,0.067,0.095,0.051000000000000004,0.035,11971,1886,2,23,11.1
0.10200000000000001,0.427,0.405,0.23600000000000002,0.182,11972,1745,25,16,10.8
0.004,,0.025,0.003,0.012,11973,1823,26,30,7.4
0.015,,,,,11982,1727,26,30,5.0
0.033,,0.231,0.084,0.084,11983,1781,26,30,7.958
0.017,,,,0.14200000000000002,11990,1737,26,30,5.4
0.065,0.14400000000000002,0.203,0.123,0.08700000000000001,11991,1943,2,23,11.1
0.044,0.077,,0.043000000000000003,0.048,12010,1354,25,17,8.0
0.029,0.035,0.076,0.029,0.04,12011,1354,25,17,8.0
0.019,0.045,0.058,0.029,0.028,12012,1354,25,17,8.0
0.033,0.05,,0.02666666666666667,0.025,12013,1354,25,17,8.0
0.069,,0.362,0.10200000000000001,0.135,12024,1643,26,18,5.0
,,0.23500000000000001,0.07100000000000001,,12025,1454,26,36,4.5
,,0.322,,,12030,1884,26,28,7.3
0.212,,0.21,0.157,0.154,12035,859,26,6,4.9
0.10400000000000001,,0.251,0.137,0.099,12036,1188,26,36,6.174
0.113,0.404,0.421,0.221,0.17300000000000001,12041,1841,28,17,7.3
0.028,,0.26,,0.126,12042,1999,26,28,4.324
0.064,,0.374,0.17500000000000002,0.14300000000000002,12043,1588,26,18,5.0
0.031,,0.381,0.134,0.16,12053,1989,26,28,4.1
0.063,,0.515,0.244,0.203,12054,1551,26,18,5.0
,,,0.222,,12055,1890,2,23,6.7
0.044,,0.262,0.159,0.11,12064,1284,26,36,5.4
0.057,,,0.11800000000000001,,12070,1691,25,15,16.5
0.036000000000000004,,0.085,0.044,0.036000000000000004,12089,1437,26,18,5.0
0.019,,0.099,0.019,0.043000000000000003,12098,1481,26,36,8.6
,,0.375,,0.101,12101,3056,31,27,6.4
0.134,,0.247,0.075,0.085,12102,1397,26,36,7.9
0.055,,0.24,0.14100000000000001,0.1,12108,1214,26,36,4.8
0.018000000000000002,,0.10200000000000001,0.076,,12109,1767,28,16,6.2
0.044,,0.096,0.031,0.026000000000000002,12116,889,26,7,6.3
0.068,0.199,0.242,0.1,0.075,12117,1775,25,15,5.5
0.025,,0.44,0.219,0.157,12118,1796,26,28,7.3
0.008,,0.021,0.014,0.011,12119,1298,26,36,5.9
0.116,,0.219,0.20800000000000002,0.20700000000000002,12133,677,26,50,3.5
0.044,,0.191,0.098,0.065,12135,1766,26,28,4.8
0.054,,0.373,0.226,0.17,12140,1513,26,36,2.9
0.067,0.2505,0.3055,0.155,0.105,12141,1700,16,33,9.6
0.022,0.067,0.107,0.069,0.044,12166,1928,16,17,5.4
,,0.361,,0.14300000000000002,12175,2005,31,36,15.9
0.02,,0.055,0.035,0.041,12176,674,26,45,8.8
0.125,0.41300000000000003,,0.225,0.299,12177,2042,25,19,11.2
,0.14200000000000002,0.335,0.161,0.27,12178,2042,25,19,11.2
,0.227,0.242,0.179,0.163,12179,2042,25,19,11.2
0.08700000000000001,0.245,,0.1545,0.158,12180,2042,25,19,11.2
0.081,,0.105,0.099,0.1,12181,677,26,45,9.1
0.023,,0.058,0.03,0.027,12183,695,26,45,8.0
0.051000000000000004,,0.219,0.117,0.097,12185,1259,26,36,1.846
0.05,0.125,0.224,0.06,0.058,12190,1680,25,14,18.5
0.027,,0.17,0.088,0.068,12199,1678,26,18,3.5
0.003,,0.229,0.20700000000000002,0.17500000000000002,12200,692,26,45,8.0
0.005,,0.029,0.006,0.006,12201,690,26,45,8.0
0.021,,0.041,0.027,0.024,12203,692,26,45,8.0
0.121,,0.316,0.268,0.245,12208,700,26,45,8.0
0.162,,0.261,0.22,0.197,12209,698,26,45,8.0
0.059000000000000004,,0.458,0.368,0.314,12211,698,26,45,8.4
0.017,,0.091,0.029,0.029,12216,695,26,45,8.0
0.04,,0.35000000000000003,0.18,0.127,12217,1824,26,18,7.3
0.031,,0.17200000000000001,,0.085,12222,1500,31,39,14.5
0.051000000000000004,,0.07,0.047,0.043000000000000003,12223,700,26,45,8.0
0.005,,,,,12224,688,26,45,8.0
0.099,,0.159,,,12227,1301,26,36,3.5
,0.178,0.19,0.133,0.094,12231,2085,25,19,12.2
0.169,,0.367,0.222,0.178,12233,1277,26,36,6.0
0.011,,0.08,0.044,0.027,12235,1865,26,18,1.6
0.046,,0.248,,,12237,1504,31,39,14.5
0.137,0.317,0.365,0.111,0.109,12238,1668,25,15,3.0
0.04,0.183,0.195,0.136,0.112,12240,1643,25,14,18.5
0.076,0.31,0.40700000000000003,0.161,0.11900000000000001,12241,1715,25,15,1.3
0.007,0.017,0.043000000000000003,0.024,0.013000000000000001,12244,1752,25,15,18.5
0.132,,0.259,0.16,0.116,12248,1174,26,36,2.0
,,,0.093,,12249,682,26,50,6.3
0.115,,0.384,0.303,0.25,12250,687,26,50,6.0
0.007,0.025,0.029,,0.007,12251,1728,25,15,19.5
0.07100000000000001,0.209,0.279,0.08600000000000001,0.08600000000000001,12256,1677,25,15,3.0
0.018000000000000002,,0.02,0.01,0.01,12257,723,26,45,4.9
0.001,,0.003,0.002,0.002,12259,697,26,45,6.0
0.033,0.125,0.181,0.058,0.059000000000000004,12260,1699,25,15,3.0
0.017,,0.034,0.025,0.021,12261,721,26,45,5.4
,,0.422,,0.216,12263,1961,31,39,15.2
0.0,0.0,0.0,0.0,0.0,12264,1805,25,15,18.6
0.038,0.166,0.185,0.052000000000000005,0.04,12265,1542,16,33,5.8
0.034,0.136,0.163,0.079,0.07200000000000001,12266,1712,25,14,18.5
0.037,,0.248,0.04,0.109,12268,1511,26,18,5.6
0.041,,0.078,0.073,0.064,12269,700,26,50,6.0
0.01,,0.036000000000000004,0.025,0.018000000000000002,12272,715,26,45,6.0
0.089,,0.215,0.241,0.215,12273,690,26,50,9.8
0.024,,0.153,0.074,,12274,1840,26,18,2.846
0.039,,0.293,0.11,0.153,12276,1444,26,18,7.3
0.085,,0.316,0.277,0.23600000000000002,12277,692,26,50,6.0
,,,,,12278,2794,31,22,15.2
0.07200000000000001,,0.489,0.317,0.201,12281,1296,26,18,8.3
0.10300000000000001,,0.356,0.225,0.157,12282,1132,26,36,3.3
0.081,0.269,0.417,0.124,0.147,12283,1865,25,15,18.5
0.063,,0.202,0.149,0.12,12285,722,26,45,9.36
0.016,,0.059000000000000004,0.033,0.025,12291,1617,26,18,2.843
,,0.182,,,12292,2024,26,28,6.9
0.096,,0.213,0.164,0.138,12294,702,26,50,6.0
0.014,,,0.045,0.03,12297,717,26,45,8.0
0.02,,0.049,0.021,0.015,12298,722,26,45,3.2
0.012,,0.018000000000000002,0.012,0.012,12299,742,26,7,2.1
0.137,,0.336,0.277,0.247,12310,725,26,45,3.2
0.077,0.20500000000000002,0.327,0.185,0.121,12322,1698,16,17,8.9
0.099,,0.191,0.14,0.161,12324,747,26,7,2.9
0.036000000000000004,0.084,0.146,0.094,0.049,12329,1687,16,33,8.9
0.126,,0.105,0.052000000000000005,0.047,12335,753,26,7,2.9
,,,,0.11,12336,1632,26,18,5.8
0.026000000000000002,,0.183,,0.08600000000000001,12338,1722,31,39,5.7
0.063,,0.191,0.058,0.091,12339,1716,26,18,4.971
0.038,,0.059000000000000004,0.022,0.019,12340,754,26,7,2.9
0.111,,0.226,0.191,0.177,12341,724,26,50,8.0
0.125,,0.248,0.171,0.137,12342,683,26,50,5.3
0.062,,0.133,0.073,0.063,12343,686,26,50,4.6
0.085,,0.388,,0.166,12344,1553,26,18,4.0
0.114,,0.342,0.198,0.14200000000000002,12345,1539,26,18,4.128
0.035,,0.139,0.062,,12346,706,26,50,5.4
,,,,0.149,12352,1247,26,18,7.4
0.085,,0.279,,0.133,12353,1368,26,18,3.1
0.095,0.19,0.33,0.167,0.096,12355,1751,16,17,8.8
0.028,,0.189,0.137,0.082,12356,1550,26,18,4.9
0.013000000000000001,,0.049,0.027,0.029,12357,731,26,50,5.4
0.186,,0.218,0.07200000000000001,0.073,12358,753,26,7,2.9
0.029,,0.075,0.036000000000000004,0.045,12359,1335,26,18,4.971
0.035,,0.053,0.038,0.049,12360,697,26,50,8.4
-0.001,0.07200000000000001,0.093,0.062,0.04,12365,1967,25,14,12.2
0.042,,0.246,0.097,0.066,12366,1803,16,17,5.8
0.127,,0.18,0.139,0.126,12367,678,26,43,5.3
,,,0.257,,12368,1799,16,17,8.8
0.035,,0.088,0.042,0.037,12369,687,26,50,6.6
0.234,,0.169,0.093,0.082,12370,777,26,7,2.9
0.08600000000000001,,0.377,0.194,0.178,12375,684,26,50,6.6
0.012,,0.138,0.096,0.05,12380,1657,26,39,6.9
-0.004,,0.059000000000000004,,0.03,12381,1937,31,39,1.1
0.115,,0.126,0.063,0.06,12386,777,26,7,2.9
0.11,,0.266,0.073,0.07100000000000001,12387,760,26,7,2.9
0.025,,0.149,0.109,,12388,1989,2,34,20.7171
0.004,,0.02,0.006,0.004,12393,777,26,7,2.9
0.028,,0.061,0.035,0.03,12394,694,26,50,8.0
0.026000000000000002,,0.14,0.032,0.03,12395,744,26,50,5.4
0.133,,0.429,0.23700000000000002,0.17400000000000002,12400,789,26,6,2.9
0.013000000000000001,,0.047,0.022,0.022,12401,768,26,7,2.9
0.036000000000000004,,0.07100000000000001,0.059000000000000004,0.051000000000000004,12402,741,26,50,5.4
0.04,,0.16,0.059000000000000004,0.057,12403,761,26,7,2.9
0.057,,0.162,0.079,0.07100000000000001,12404,748,26,50,5.4
0.171,,0.317,0.209,0.18,12405,741,26,50,5.4
0.274,,0.455,0.28500000000000003,0.24,12406,744,26,50,5.4
0.031,,0.055,0.03,0.042,12407,738,26,50,5.4
0.227,,0.47300000000000003,0.373,0.399,12408,733,26,50,5.4
0.039,,0.181,0.061,0.047,12409,877,26,6,5.8
0.022,,0.062,0.05,0.045,12410,730,26,50,5.4
0.014,,0.07100000000000001,0.028,0.059000000000000004,12411,789,26,6,2.9
0.067,,0.214,0.162,0.14100000000000001,12416,744,26,50,5.4
0.001,,0.004,0.002,0.002,12421,702,26,50,8.4
0.021,,0.105,0.042,0.027,12422,667,26,43,5.3
0.07200000000000001,,0.259,0.219,0.20800000000000002,12423,745,26,50,5.4
0.065,,0.106,0.085,0.079,12428,728,26,50,5.4
0.027,0.066,0.11900000000000001,0.093,0.059000000000000004,12450,2023,2,34,13.7156
0.029,,0.08700000000000001,0.069,0.059000000000000004,12451,731,26,50,5.4
0.023,,0.234,0.07200000000000001,0.099,12456,1849,26,27,7.3
,,,0.024,,12465,712,26,50,5.4
0.033,0.07100000000000001,0.134,0.08700000000000001,0.06,12466,2007,2,23,14.4
0.008,,0.023,0.01,0.012,12471,776,26,7,2.9
0.077,,0.296,0.111,0.122,12476,1891,26,39,4.5
0.136,,0.364,0.209,0.157,12481,1289,26,36,3.1
0.073,0.147,0.25,0.16,0.116,12498,2046,2,34,13.7156
0.183,,0.216,0.149,0.273,12504,692,26,50,6.0
0.023,,0.228,0.049,0.09,12505,1967,26,27,4.4
0.005,,0.032,0.028,0.021,12530,765,26,7,5.4
0.007,,0.117,0.031,0.051000000000000004,12531,1987,26,39,2.9
,,,,,12532,1960,16,14,3.9
,0.273,0.333,0.215,0.166,12535,2124,25,14,12.1
